C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_31_526.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_31_526.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_31_526.jpg, 0, 1, 0, 3.887829
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_31_626.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_31_626.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_31_626.jpg, 0, 1, 0, 5.055349
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_31_732.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_31_732.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_31_732.jpg, 0, 1, 0, 6.210858
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_31_839.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_31_839.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_31_839.jpg, 0, 1, 0, 7.582691
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_31_947.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_31_947.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_31_947.jpg, 0, 1, 0, 8.713693
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_049.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_049.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_049.jpg, 0, 1, 0, 9.839587
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_156.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_156.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_156.jpg, 0, 1, 0, 11.16142
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_258.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_258.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_258.jpg, 0, 1, 0, 11.95631
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_361.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_361.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_361.jpg, 0, 1, 0, 13.33056
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_466.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_466.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_466.jpg, -0.1961991, 1, 0, 14.38654
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_571.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_571.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_571.jpg, 0, 1, 0, 15.46577
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_679.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_679.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_679.jpg, 0, 1, 0, 16.79024
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_783.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_783.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_783.jpg, 0, 1, 0, 17.6624
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_888.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_888.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_888.jpg, 0, 1, 0, 18.85456
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_32_996.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_32_996.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_32_996.jpg, 0, 1, 0, 20.05937
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_096.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_096.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_096.jpg, 0, 1, 0, 20.97171
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_200.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_200.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_200.jpg, 0, 1, 0, 22.02959
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_305.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_305.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_305.jpg, 0, 1, 0, 22.98291
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_411.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_411.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_411.jpg, 0, 1, 0, 23.97019
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_513.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_513.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_513.jpg, 0, 1, 0, 24.9318
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_619.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_619.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_619.jpg, -0.25083, 1, 0, 26.0324
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_722.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_722.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_722.jpg, 0, 1, 0, 26.97162
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_827.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_827.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_827.jpg, 0, 1, 0, 27.90451
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_33_935.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_33_935.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_33_935.jpg, 0, 1, 0, 29.01381
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_040.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_040.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_040.jpg, 0, 1, 0, 29.92834
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_146.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_146.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_146.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_250.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_250.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_250.jpg, 0, 1, 0, 30.18988
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_357.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_357.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_357.jpg, 0, 1, 0, 30.18989
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_461.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_461.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_461.jpg, 0, 1, 0, 30.18989
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_561.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_561.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_561.jpg, 0, 1, 0, 30.18991
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_664.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_664.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_664.jpg, 0, 1, 0, 30.18993
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_767.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_767.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_767.jpg, 0, 1, 0, 30.18989
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_872.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_872.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_872.jpg, 0, 1, 0, 30.18989
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_34_972.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_34_972.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_34_972.jpg, 0, 1, 0, 30.1899
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_074.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_074.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_074.jpg, 0, 1, 0, 30.18991
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_175.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_175.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_175.jpg, 0, 1, 0, 30.18991
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_282.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_282.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_282.jpg, 0, 1, 0, 30.18991
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_390.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_390.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_390.jpg, 0, 1, 0, 30.1899
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_490.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_490.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_490.jpg, 0, 1, 0, 30.18992
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_595.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_595.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_595.jpg, 0, 1, 0, 30.1899
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_703.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_703.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_703.jpg, -0.0850806, 1, 0, 30.18818
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_810.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_810.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_810.jpg, -0.0309687, 1, 0, 30.18998
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_35_910.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_35_910.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_35_910.jpg, 0, 1, 0, 30.18981
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_017.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_017.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_017.jpg, 0, 1, 0, 30.18991
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_119.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_119.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_119.jpg, 0, 1, 0, 30.18993
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_223.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_223.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_223.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_325.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_325.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_325.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_433.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_433.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_433.jpg, 0, 1, 0, 30.18997
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_543.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_543.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_543.jpg, 0, 1, 0, 30.18992
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_650.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_650.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_650.jpg, 0, 1, 0, 30.18998
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_756.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_756.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_756.jpg, 0, 1, 0, 30.18997
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_860.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_860.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_860.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_36_964.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_36_964.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_36_964.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_067.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_067.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_067.jpg, 0, 1, 0, 30.18998
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_171.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_171.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_171.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_272.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_272.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_272.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_373.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_373.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_373.jpg, 0, 1, 0, 30.18997
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_477.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_477.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_477.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_579.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_579.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_579.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_688.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_688.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_688.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_797.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_797.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_797.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_37_897.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_37_897.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_37_897.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_002.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_002.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_002.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_104.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_104.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_104.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_213.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_213.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_213.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_314.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_314.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_314.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_423.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_423.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_423.jpg, 0, 1, 0, 30.18995
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_528.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_528.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_528.jpg, 0, 1, 0, 30.18996
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_637.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_637.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_637.jpg, 0, 1, 0, 30.18999
C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\center_2023_12_15_10_19_38_742.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\left_2023_12_15_10_19_38_742.jpg, C:\Users\argha\OneDrive\Desktop\Data_Driving\IMG\right_2023_12_15_10_19_38_742.jpg, 0, 1, 0, 30.18996
